plant_name,FIPS,plant_county,plant_state,latitude,longitude,fuel_type,nameplate_capacity_MW,net_generation_MWh,NOx_tons,SO2_tons,CO2_tons,CH4_lbs,N2O_lbs,PM2.5_tons
Nanticoke LFG,36007,Broome,New York,42.243704,-75.982533,Biomass,4,26147,0,4.26,0,0,0,1.869399
New River,51155,Pulaski,Virginia,37.183,-80.699,Biomass,5.4,19445.004,0,3.378,565.076,58.857,11.771,1.547755607
Northwest Community Hospital,17031,Cook,Illinois,42.067753,-87.993492,Gas,4.4,448,7.678,0.007,259.411,9.785,0.979,0.000936539
HP Hood CT,51069,Frederick,Virginia,39.132519,-78.187474,Gas,15,84452,65.425,0.678,24790.151,935.126,93.513,1.162932741
Riverside RWQCP Fuel Cell,06065,Riverside,California,33.9617,-117.455897,Biomass,1.4,9704,,,,232.955,23.296,0
Exelon West Medway II,25021,Norfolk,Massachusetts,42.137218,-71.4447,Gas,200,114637,2.875,0.175,34735.439,2981.704,341.942,2.209111478
Moxie Freedom Generation Plant,42079,Luzerne,Pennsylvania,41.113056,-76.158056,Gas,1058,6955629,139.273,13.88,2749532.375,99696.641,9969.664,133.1637799
Greensville County Power Station,51081,Greensville,Virginia,36.718236,-77.649559,Gas,1773.3,9859878,170.399,19.397,3842416,142717.275,14271.727,186.094111
Alpine Power Plant,26137,Otsego,Michigan,45.063748,-84.825348,Gas,453.8,311965,85.305,1.062,209018.805,7698.337,769.834,3.371145785
FCPC Renewable Generation,55079,Milwaukee,Wisconsin,43.030016,-87.940914,Biomass,2.2,6460,66.235,0.101,0,72.651,7.265,0.229571906
Sky Global Power One,48089,Colorado,Texas,29.550278,-96.537778,Gas,51,26500.002,357.69,0.434,15860.095,598.269,59.827,0.057259068
Potrero Hills Energy Producers,06095,Solano,California,38.216973,-121.979452,Biomass,8,63061,0,10.932,0.002,0,0,4.797021715
Pepperidge Farm Bloomfield,09003,Hartford,Connecticut,41.869302,-72.718315,Gas,2.6,17575,,,,219.287,21.929,0
Eight Flags Energy,12089,Nassau,Florida,30.6608,-81.4706,Gas,21.6,180604,285.609,2.852,104326.695,3935.376,393.538,4.894079181
UI RCP New Haven Fuel Cell,09009,New Haven,Connecticut,41.288803,-72.898622,Gas,2.8,18045,,,,392.436,39.244,0
UI RCP Bridgeport Seaside,09001,Fairfield,Connecticut,41.157591,-73.208084,Gas,5,18578,,,,332.422,33.242,0
PCA-Valdosta Mill,13185,Lowndes,Georgia,30.694444,-83.303056,Biomass,69.9,308769.704,122.307,346.089,3487.584,47689.164,10786.967,9.356774876
Lorin Industries,26121,Muskegon,Michigan,43.216639,-86.214444,Gas,3.2,8085,61.251,0.073,2669.354,100.692,10.069,0.00963706
UDR Glastonbury Fuel Cell,09003,Hartford,Connecticut,41.716998,-72.536077,Gas,3.4,19474,,,,337.625,33.763,0
UCI Fuel Cell,06059,Orange,California,33.788,-117.8901,Gas,1.4,7451,,,,104.853,10.485,0
Colorado Bend II,48481,Wharton,Texas,29.289415,-96.065399,Gas,1230.3,6104477,96.574,12.438,2463819.5,92000.123,9200.012,96.7902274
Big Sand Draw Plant,56013,Fremont,Wyoming,42.7527,-108.1697,Gas,8,26685,387.955,0.446,16300.94,614.898,61.49,0.058850645
Glasgow LFGTE,21009,Barren,Kentucky,36.9874,-85.9575,Biomass,1,5632,0,1.172,0,0,0,0.5145147
ADS Renewable Energy-Wolf Creek LLC,13289,Twiggs,Georgia,32.7755,-83.4348,Biomass,2.8,21191,0,3.827,0,0,0,1.6794162
Zero Waste Energy Development Co LLC,06085,Santa Clara,California,37.4325,-121.95285,Biomass,1.6,3884,32.953,0.082,0,58.678,5.868,0.185418978
Bristol Plant,51520,Bristol City,Virginia,36.60194,-82.143089,Biomass,5.4,5959.008,0,1.242,206.117,21.469,4.294,0.568779793
Equinix San Jose,06085,Santa Clara,California,37.241713,-121.781363,Gas,1.1,7358,,,,135.578,13.558,0
Intel Santa Clara,06085,Santa Clara,California,37.384745,-121.963808,Gas,1.1,7458,,,,134.875,13.487,0
Belle Haven Diesel Generation Facility,51001,Accomack,Virginia,37.54864,-75.790823,Oil,4,185,2.87,0.258,145.034,11.746,2.349,0.27528
Perdue Diesel Generation Facility,51001,Accomack,Virginia,37.741967,-75.655979,Oil,4,252,3.904,0.351,197.542,15.999,3.2,0.374945
Onancock Diesel Generation Facility,51001,Accomack,Virginia,37.74542,-75.720487,Oil,4,249,3.886,0.349,196.644,15.926,3.185,0.37324
Union Renewable Energy Facility,45087,Union,South Carolina,34.61577,-81.818661,Biomass,3.2,17931,0,2.921,0,0,0,1.28189145
Ambler,02188,Northwest Arctic,Alaska,67.08798,-157.856719,Oil,1.1,1175.999,21.351,1.863,1049.45,84.995,16.999,1.991904962
Marshall,02270,Wade Hampton,Alaska,61.878186,-162.085147,Oil,1.1,1422,26.189,2.286,1287.253,104.254,20.851,2.443265
New Stuyahok,02070,Dillingham,Alaska,59.448358,-157.325528,Oil,1.4,1789.001,28.817,2.515,1416.607,114.731,22.946,2.688785
Silicon Valley Clean Water,06081,San Mateo,California,37.542619,-122.231119,Biomass,2.2,6292,74.661,0.109,158.542,83.59,8.359,0.265097129
Owatonna Energy Station,27147,Steele,Minnesota,44.085225,-93.262714,Gas,38.8,28370,349.848,0.404,14773.608,557.285,55.728,0.05333658
Brevig Mission,02180,Nome,Alaska,65.331716,-166.479506,Oil,1.5,1188,19.758,1.725,971.298,78.665,15.733,1.843570038
Durham AWTF,41067,Washington,Oregon,45.400524,-122.765822,Biomass,1.6,12966,283.538,0.45,0,321.912,32.191,1.01721795
Bacliff Generating Station,48167,Galveston,Texas,29.49233,-94.98483,Gas,427.2,160375.998,120.648,0.622,125401.999,4676.222,467.622,5.051595855
West Groton CHP,25017,Middlesex,Massachusetts,42.61343,-71.633767,Gas,4.1,21988,18.85,0.194,7092.185,267.529,26.753,0.332701676
Keys Energy Center,24033,Prince Georges,Maryland,38.695519,-76.827785,Gas,830.6,4658538,97.029,10.188,2017989.25,72245.818,7224.582,97.73412719
Schofield Generating Station,15003,Honolulu,Hawaii,21.4785,-158.0581,Biomass,50.4,50700,708.03,1.419,0.002,3046.144,609.229,38.63334888
Albany Green Energy LLC,13095,Dougherty,Georgia,31.5559,-84.1103,Biomass,54.5,308859,121.017,2.642,175201.395,224169.625,29419.399,10.33122407
Okeechobee Clean Energy Center,12093,Okeechobee,Florida,27.634167,-80.791111,Gas,1723.1,7082099,185.545,13.171,2589775.312,100804.183,10274.997,125.1212856
"Hill AFB LFG Facility, Bldg #737",49011,Davis,Utah,41.12902,-111.964147,Biomass,2.3,8823,0,1.488,0,0,0,0.652782886
Lackawanna Energy Center,42069,Lackawanna,Pennsylvania,41.471389,-75.544167,Gas,1665,10163068,185.254,20.152,3992034.75,145030.347,14503.035,193.3402695
White Street Renewables,37081,Guilford,North Carolina,36.10447,-79.723622,Biomass,5,6745,0,1.205,0,0,0,0.5287002
Panda Hummel Station,42109,Snyder,Pennsylvania,40.839014,-76.825517,Gas,1194.4,5625621,127.827,11.931,2363475.125,86262.086,8626.209,114.4666419
"Clean Energy Future - Lordstown, LLC",39155,Trumbull,Ohio,41.14889,-80.85162,Gas,962,5987495,119.899,12.203,2417265.375,89220.709,8922.071,117.0715556
Santa Rita Jail Fuel Cell,06001,Alameda,California,37.719166,-121.886944,Gas,1.4,9607,,,,192.911,19.291,0
Morgantown,42011,Berks,Pennsylvania,40.174563,-75.913688,Biomass,1.6,7617,0,1.206,0,0,0,0.52910445
Pfizer Groton Fuel Cell,09011,New London,Connecticut,41.333889,-72.071111,Gas,5.6,41620,,,,844.918,84.492,0
Athens Energy,23025,Somerset,Maine,44.945514,-69.660705,Biomass,8.5,58928,117.186,12.451,0.004,70271.786,9223.172,88.1535225
Port Comfort Peaking Facility,48057,Calhoun,Texas,28.64807,-96.54621,Gas,121,56528,6.787,0.218,43148.99,1326.212,132.621,2.837468842
"Chamon Power, LLC",48201,Harris,Texas,29.883214,-95.111345,Gas,121,61604,6.011,0.241,47739.857,1424.547,142.455,3.140248033
Tenaska Westmoreland Generating Station,42129,Westmoreland,Pennsylvania,40.175249,-79.696665,Gas,1134,5161329,89.555,10.966,2172249,75684.498,7568.45,105.2053965
Tejas Power Generation Unit 1,48201,Harris,Texas,29.647267,-95.451516,Gas,121.5,70635,7.54,0.268,53131.496,1977.35,197.735,2.976089761
UA Central Utility Plant,05143,Washington,Arkansas,36.066336,-94.172254,Gas,5.6,42074,76.471,0.764,27933.197,1053.686,105.369,1.310376359
GRP Franklin Renewable Energy Facility,13119,Franklin,Georgia,34.376111,-83.330556,Biomass,58,33557.19,28.693,3.638,0,20530.027,2694.566,3.319266356
Marquette Energy Center,26103,Marquette,Michigan,46.56597,-87.437245,Gas,51.3,143874,1710.831,2.015,74679.662,2891.618,300.349,0.269613057
Westside Energy Station,27109,Olmsted,Minnesota,44.039023,-92.551866,Gas,46.5,43647,468.66,0.587,21493.035,810.753,81.075,0.077595464
North City - Landfill Gas Engine North,06073,San Diego,California,32.877822,-117.197788,Biomass,1.6,3871,0,0.858,0,0,0,0.3763935
"CPV Fairview, LLC",42021,Cambria,Pennsylvania,40.412,-78.855,Gas,1197,371609,3.133,0.151,66310,5512.297,551.23,3.211523317
UI RCP Woodbridge FC,09009,New Haven,Connecticut,41.358035,-73.007805,Gas,2.8,18697,,,,355.707,35.571,0
Shakopee Energy Park,27139,Scott,Minnesota,44.783611,-93.481111,Gas,46.5,21066,237.77,0.291,10623.11,400.721,40.072,0.038352205
TRS Fuel Cell,09001,Fairfield,Connecticut,41.3907,-73.4354,Gas,3.7,12029,,,,218.551,21.855,0
Four Peaks Camino Real,35013,Dona Ana,New Mexico,31.811078,-106.59326,Biomass,3.2,15669,0,3.243,0.001,0,0,1.4230188
JED Solid Waste Mgmt Renewable Energy,12097,Osceola,Florida,28.063777,-81.097236,Biomass,9.6,37915.998,0,8.488,0,0,0,3.724524415
"Green City Recovery, LLC",21209,Scott,Kentucky,38.345278,-84.548889,Biomass,2,2385,0,0.484,0.001,0,0,0.21227535
Green Cow Power,18039,Elkhart,Indiana,41.536735,-85.927204,Biomass,3,21915,536.085,0.816,0.001,584.243,58.424,1.846165707
Argonne National Laboratory CHP,17043,DuPage,Illinois,41.716534,-87.970608,Gas,6.3,31033,53.886,0.565,20667.68,779.619,77.962,0.969543418
Osawatomie Power Plant South Sub,20121,Miami,Kansas,38.495623,-94.95255,Oil,6,30.999,0.438,0.039,22.05,1.786,0.357,0.04185
Osawatomie Power Plant North Sub,20121,Miami,Kansas,38.501309,-94.956918,Oil,6,24.999,0.354,0.031,17.802,1.442,0.288,0.033726667
Gila River Power Block 2,04013,Maricopa,Arizona,32.975,-112.694444,Gas,619,2840032,2107.293,24.124,1255175.953,47347.317,4734.732,41.13531842
"CC Landfill Energy, LLC",32003,Clark,Nevada,36.35867,-114.87483,Biomass,12,30789,0,10.831,0.001,0,0,6.983658
Lake Forest Hospital,17097,Lake,Illinois,42.25416,-87.864282,Gas,3.2,357,17.441,0.016,589.238,22.227,2.223,0.002127302
Salem Harbor Station NGCC,25009,Essex,Massachusetts,42.525486,-70.878239,Gas,798.2,534128,15.961,1.187,235162.547,9131.113,913.111,5.110471597
Verwey-Hanford Dairy Digester #1,06031,Kings,California,36.18519,-119.681495,Biomass,1,4042,136.934,0.195,0,139.609,13.961,0.44115435
St. Charles Power Station,22089,St Charles,Louisiana,30.01,-90.460833,Gas,1000,3615675,85.035,7.855,1556071.875,55357.753,5535.775,75.36279007
Hopewell Cogeneration NJ,34021,Mercer,New Jersey,40.348275,-74.771501,Gas,4,4751,68.636,0.082,2985.288,112.61,11.261,0.010777669
Hyperion Treatment Plant CHP Plant,06037,Los Angeles,California,33.9254,-118.4298,Biomass,33,158262.999,355.929,4.234,17741.902,3646.639,364.664,17.08939013
Mill Seat Renewable Energy Facility,36037,Genesee,New York,43.063706,-77.932902,Biomass,6.4,52127,0,10.762,0,0,0,4.7225955
Montefiore - Westchester Square,36005,Bronx,New York,40.840648,-73.848367,Oil,1,7,0.075,0.007,3.675,0.298,0.06,0.006961895
New York Presbyterian Hospital-168th St,36061,New York,New York,40.840854,-73.941391,Oil,11.9,64.998,1.462,0.125,70.557,5.714,1.143,0.133920158
Pacific Ethanol Stockton Cogen Plant,06077,San Joaquin,California,37.9418,-121.3383,Gas,4.8,67,0.241,0.002,90.297,3.406,0.341,0.004235921
EcoElectrica,72111,Penuelas,Puerto Rico,17.981025,-66.75542,Gas,574,3517807,4108.11,42.373,1549717.251,58457.9,5845.79,75.92723409
Birdsboro Power,42011,Berks,Pennsylvania,40.268522,-75.799669,Gas,525,2186256,42.795,3.98,788391.625,30795.942,3079.594,38.18300164
City of Shelby Electric Distribution,39139,Richland,Ohio,40.896088,-82.66564,Oil,1.8,21,0.336,0.032,18.292,1.482,0.296,0.03472
Sub 12,12073,Leon,Florida,30.459813,-84.260028,Gas,18.6,21885,262.41,0.311,11380.436,429.289,42.929,0.041086342
AES Puerto Rico,72057,Guayama,Puerto Rico,17.947115,-66.1499,Coal,510,3532311,4330.182,3926.586,3816847,899044.183,130770.063,232.5120873
San Fermin Solar Farm Hybrid,72029,Canovanas,Puerto Rico,18.4115,-65.9045,Oil,27.6,35770.7,2.19,0.194,109.51,8.869,1.774,0.207464464
Brown County LFGTE Power Station,39015,Brown,Ohio,38.895,-83.903,Biomass,4.8,28269,0,5.259,0.001,0,0,2.307914757
Aguirre Plant,72123,Salinas,Puerto Rico,17.9492,-66.234,Oil,1534,2991959,7539.771,12334.06,2592673.375,210119.401,42023.88,138.540636
Costa Sur Plant,72,,Puerto Rico,18.003,-66.7597,Gas,1132,3859324,3734.853,166.668,2867421.236,102211.237,10361.147,189.2851094
Central San Juan Plant,72,,Puerto Rico,18.4271,-66.1045,Oil,840,2229443,7565.089,5611.809,1589668.3,128769.515,25753.903,77.11945752
Palo Seco Plant,72,,Puerto Rico,18.4559,-66.1484,Oil,728,1314325.998,2958.05,6435.326,1250053.605,101324.221,20264.844,77.4189358
Cambalache Plant,72013,Arecibo,Puerto Rico,18.471,-66.6969,Oil,247.5,142349.001,795.159,454.321,146935.277,11900.283,2380.057,15.52726436
Mayaguez Plant,72,,Puerto Rico,18.2186,-67.1592,Oil,220,92066,431.656,235.72,76235.883,6174.342,1234.868,8.05616433
AT&T Holger,06085,Santa Clara,California,37.417638,-121.94453,Gas,1.3,9878,,,,179.525,17.952,0
AT&T Anaheim,06059,Orange,California,33.836439,-117.916893,Gas,1.3,9424,,,,171.105,17.111,0
Jobos,72,,Puerto Rico,17.9602,-66.1398,Oil,42,12431,94.692,54.128,17505.824,1417.796,283.559,1.84991364
Boston Medical Center CHP Plant,25025,Suffolk,Massachusetts,42.334651,-71.074171,Gas,3,15290,227.289,0.271,9905.179,373.64,37.364,0.03576028
GRP Madison Renewable Energy Facility,13195,Madison,Georgia,34.040559,-83.192902,Biomass,58,55297.07,47.601,6.273,0,35401.753,4646.48,5.723706459
Culebra,72049,Culebra,Puerto Rico,18.316713,-65.27956,Oil,2.1,18.999,0.272,0.025,14.196,1.151,0.23,0.026970001
Daguao,72,,Puerto Rico,18.2364,-65.6656,Oil,42,14142,98.586,56.354,18225.846,1476.111,295.222,1.926001324
Vega Baja,72,,Puerto Rico,18.446,-66.391,Oil,42,11743,81.826,46.773,15127.148,1225.147,245.029,1.598548996
Vieques,72,,Puerto Rico,18.152679,-65.43176,Oil,6.6,22,0.372,0.034,19.092,1.548,0.31,0.03627
Yabucoa,72,,Puerto Rico,18.047,-65.864,Oil,42,12969,85.794,48.196,15587.564,1262.436,252.487,1.647203002
NY - Presbyt. Hospital - 525 E 68TH St,36061,New York,New York,40.764396,-73.95393,Gas,22.9,46669.001,84.428,1.118,30680.523,1164.225,117.715,1.734490844
Victoria Port Peaking Facility,48469,Victoria,Texas,28.695805,-96.945409,Gas,100,43958,44.9,0.149,29536.566,1013.192,101.319,1.942420388
Wolf Run Energy,42015,Bradford,Pennsylvania,41.610981,-76.299361,Gas,22,23930,290.38,0.345,12618,475.972,47.597,0.045543254
Hurricane Creek Lift Station,18081,Johnson,Indiana,39.5879,-86.1858,Oil,2,165,2.647,0.252,141.685,11.475,2.295,0.268925
APG Combined Heat and Power Plant,24025,Harford,Maryland,39.3975,-76.2991,Gas,7.9,55309,79.416,0.845,30944.638,1168.876,117.127,1.451647283
Georgia LFG Oak Grove Plant,13013,Barrow,Georgia,33.964988,-83.76564,Biomass,6.6,38412.999,0,4.498,4653.328,161.557,16.156,2.512252107
Georgia LFG Pine Ridge Plant,13255,Spalding,Georgia,33.244192,-84.122025,Biomass,6.6,46215,0,6.583,0.002,0,0,2.888696943
Georgia LFG Richland Creek Plant,13135,Gwinnett,Georgia,34.127146,-84.033376,Biomass,11,62593,0,10.81,0,0,0,4.743557643
A.J. Mihm Generating Station,26013,Baraga,Michigan,46.792669,-88.614009,Gas,56.4,187626.999,2063.199,2.501,91482.58,3450.874,345.087,0.330196145
F.D. Kuester Generating Station,26103,Marquette,Michigan,46.512697,-87.510741,Gas,131.6,457104.998,5010.67,6.075,222173.834,8380.765,838.077,0.801911644
NYC-HH - CONEY ISLAND HOSPITAL,36047,Kings,New York,40.58549,-73.965581,Oil,2.8,280,4.65,0.399,224.573,18.188,3.638,0.426250009
NY Times Daily Production Facility,36081,Queens,New York,40.775397,-73.830918,Oil,12,63,1.176,0.101,56.754,4.597,0.919,0.10772469
Mount Sinai Hospital,36061,New York,New York,40.78999,-73.953689,Oil,18.7,138.004,2.146,0.183,103.465,8.38,1.676,0.196325954
NYU LANGONE HEALTH,36061,New York,New York,40.746778,-73.972226,Gas,26.5,51145.999,170.027,1.866,63463.074,2397.165,240.322,3.115175215
ABEC #2 dba West-Star Dairy,06029,Kern,California,35.472113,-119.432866,Biomass,1,7924,250.024,0.327,0,233.81,23.381,0.738822
ABEC #3 dba Lakeview Dairy,06029,Kern,California,35.21426,-119.202974,Biomass,1,6513,180.059,0.264,0,189.276,18.928,0.5980989
ABEC #4 dba CE&S Dairy,06029,Kern,California,35.17306,-119.116384,Biomass,1,7972,227.277,0.322,0,230.116,23.012,0.7271502
Provo Power Plant,49049,Utah,Utah,40.2427,-111.66298,Gas,12,5709,69.115,0.082,2976.93,112.295,11.229,0.010747496
Good Samaritan Hospital,36087,Rockland,New York,41.111498,-74.135402,Oil,1.9,22,0.364,0.031,17.033,1.422,0.284,0.02982197
Woodhull Hospital,36047,Kings,New York,40.704774,-73.94186,Oil,8,30,1.705,0.146,82.316,6.667,1.333,0.15624
The Allen Hospital,36061,New York,New York,40.873268,-73.912967,Oil,1,9,0.401,0.034,19.354,1.567,0.313,0.036735
Mount Sinai Beth Israel,36061,New York,New York,40.732666,-73.981597,Oil,4.8,46.997,0.801,0.069,38.707,3.135,0.627,0.07347
Denton Energy Center,48121,Denton,Texas,33.214869,-97.209692,Gas,225.6,235719.996,2710.908,3.13,114477.984,4318.299,431.83,0.413295393
"Fiber Recovery, Inc.",55073,Marathon,Wisconsin,44.8875,-89.3859,Biomass,2.4,1569.999,0,0.25,0,0,0,0.109595843
Janssen Ortho LLC,72063,Gurabo,Puerto Rico,18.244494,-65.9483,Oil,17.7,12638.004,136.587,12.283,6917.743,560.268,112.054,13.10553499
NCSU CCUP Cogeneration Plant,37183,Wake,North Carolina,35.775583,-78.673723,Gas,6.6,35308,55.594,0.591,21659.9,821.531,82.826,1.076721549
NCSU Cates Cogeneration Plant,37183,Wake,North Carolina,35.784027,-78.674704,Gas,11.2,77497,127.86,1.277,47070.429,1803.204,184.465,2.208126538
Klawock Power Generation Station,02198,Prince of Wales-Hyder,Alaska,55.553197,-133.08535,Oil,2.5,1944,32.918,2.984,1680.295,136.087,27.217,3.18928
Slana Generating Station,02240,Southeast Fairbanks,Alaska,62.592756,-143.588869,Oil,1.2,1356,20.904,1.895,1067.007,86.417,17.283,2.025229849
Greater New Bedford LFG Utiliz. Facility,25005,Bristol,Massachusetts,41.72496,-70.977965,Biomass,3.3,15770,0,3.035,0.001,0,0,1.3317024
Sikorsky Aircraft CHP,09001,Fairfield,Connecticut,41.250009,-73.09865,Gas,9.3,58059,85.965,0.884,32343.105,1220.036,122.004,1.517249911
Navy Yard Peaker Station,42101,Philadelphia,Pennsylvania,39.890223,-75.185539,Gas,8,3266,44.56,0.052,1891.208,71.339,7.134,0.006827749
SunSelect1,06029,Kern,California,35.096709,-118.602184,Gas,6.6,25683,397.938,0.459,16804.439,633.891,63.389,0.060668408
Gaston County Renewable Energy Center,37071,Gaston,North Carolina,35.3857,-81.172,Biomass,4.2,27858,0,5.397,0,0,0,2.368030293
Douglas County Forest Products,41019,Douglas,Oregon,43.2898,-123.361638,Biomass,6.3,17739,12.561,1.413,0,7975.42,1046.774,1.289454994
Brevard,12009,Brevard,Florida,28.39265,-80.828666,Biomass,9.6,38764.998,0,5.857,0,0,0,2.5700157
Hernando,12053,Hernando,Florida,28.66898,-82.485733,Biomass,1.6,10208,0,2.005,0,0,0,0.87974355
Seminole Energy,12117,Seminole,Florida,28.790186,-81.089015,Biomass,6.4,14274,0,3.159,0,0,0,1.38636435
Trinity College Fuel Cell,09003,Hartford,Connecticut,41.746288,-72.689356,Gas,1.4,10660,,,,73.412,7.341,0
HIMA San Pablo - Caguas,72025,Caguas,Puerto Rico,18.21805,-66.03833,Oil,9,55,1.211,0.11,62.064,5.027,1.005,0.117578825
IKEA New Haven Rooftop PV &  Fuel Cell,09009,New Haven,Connecticut,41.295715,-72.91995,Gas,1.1,2824,,,,44.095,4.409,0
"Princeton Energy Center, LLC",34023,Middlesex,New Jersey,40.339838,-74.62393,Gas,10.8,21415,33.525,0.348,12735.902,480.419,48.042,0.597455273
Cleveland Thermal,39035,Cuyahoga,Ohio,41.5094,-81.682272,Gas,1,4364,2.04,0.04,1480.086,55.831,5.583,0.101961531
Tulare BioMAT Fuel Cell,06107,Tulare,California,36.187138,-119.375097,Biomass,2.8,1597,,,,19.935,1.994,0
Amana Society Service Company,19095,Iowa,Iowa,41.79323,-91.89179,Oil,21.6,2667.996,43.848,3.793,2136.3,173.019,34.604,4.0548
Toray Plastic America's CHP Plant,44009,Washington,Rhode Island,41.593802,-71.427609,Gas,20,145548,1061.881,2.187,80230.006,3043.482,306.909,2.021012535
NRG Chalk Point CT,24033,Prince Georges,Maryland,38.5444,-76.6861,Gas,94,891,2.411,0.025,1077.191,51.48,6.775,0.05053221
Georgia-Pacific Taylorsville Plywood,28129,Smith,Mississippi,31.837173,-89.4635,Gas,7.2,51005,73.06,0.73,26687.391,1006.693,100.669,1.251935279
MCRD Parris Island PV Hybrid,45013,Beaufort,South Carolina,32.329402,-80.694722,Gas,17,19890,26.078,0.275,8946.97,338.24,33.964,0.451547371
TAC-Distributed Energy Resource Hybrid,17019,Champaign,Illinois,40.089797,-88.243573,Gas,1.5,322,0.036,0,1.52,0.057,0.006,0.000005486
The Bank of New York,36047,Kings,New York,40.659328,-73.933752,Oil,7.2,10.998,1.518,0.13,73.332,5.939,1.188,0.139190317
Brooklyn Hospital Center,36047,Kings,New York,40.690544,-73.97793,Oil,1.4,5.001,0.056,0.005,2.777,0.225,0.045,0.00527
Saint Catherine of Siena Medical Center,36103,Suffolk,New York,40.89952,-73.27093,Oil,2.2,15,0.363,0.031,17.557,1.422,0.284,0.033325
